event_type,event_cause,requires_road_closure,zone,latitude,longitude,hour,day,month,weekday,weekofyear,Risk_Probability,Risk_Score,Risk_Category,Congestion_Score,Estimated_Delay_Minutes,Police_Personnel,Barricades,Diversion_Routes
7704,4894,0,4728,13.0400857,77.5186436,23.0,10.0,3.0,6.0,10,0.9829676108083819,98.3,High,88.47,58,12,15,4
7704,4894,0,4728,12.9280908,77.5972749,20.0,23.0,1.0,1.0,4,0.6837084508640779,68.37,Medium,61.53300000000001,41,4,4,1
467,480,0,4728,13.0489059,77.6454803,5.0,12.0,3.0,1.0,11,0.057500807806607365,5.75,Low,5.175,8,2,2,0
7704,638,1,4728,13.0312086,77.5244957,0.0,17.0,2.0,5.0,7,0.7563489835692412,75.63,Medium,78.067,51,8,10,2
7704,4894,0,623,12.9610754,77.5591434,7.0,1.0,12.0,4.0,48,0.9196506153115419,91.97,High,82.773,54,8,10,2
7704,638,0,4728,13.01862439,77.55800419,20.0,9.0,2.0,4.0,6,0.9283187715918927,92.83,High,83.547,55,8,10,2
7704,4894,0,358,12.9531342,77.5388561,1.0,31.0,12.0,6.0,52,0.993422059732229,99.34,High,89.406,58,12,15,4
7704,638,0,318,13.0445056,77.5625478,23.0,15.0,11.0,2.0,46,0.9510819245189885,95.11,High,85.599,56,12,15,4
7704,638,0,4728,12.9360849,77.7056496,19.0,12.0,2.0,0.0,7,0.014447760533626602,1.44,Low,1.296,5,2,2,0
7704,4894,0,4728,13.0273217,77.5794943,20.0,6.0,3.0,2.0,10,0.05730403328395994,5.73,Low,5.157000000000001,8,2,2,0
7704,638,0,413,13.1277835,77.6136161,22.0,1.0,1.0,0.0,1,0.972533511623032,97.25,High,87.525,57,12,15,4
7704,458,0,623,12.9832542,77.5960755,22.0,2.0,1.0,1.0,1,0.9065286264448815,90.65,High,81.58500000000001,53,8,10,2
7704,4894,0,4728,13.0597983,77.5932733,5.0,17.0,3.0,6.0,11,0.9856849121935256,98.57,High,88.713,58,12,15,4
7704,4894,0,4728,12.9726557,77.6987243,3.0,27.0,3.0,2.0,13,0.9825794958982588,98.26,High,88.43400000000001,58,12,15,4
467,20,1,4728,12.88331909,77.54850021,8.0,15.0,3.0,3.0,12,0.0032235384664498403,0.32,Low,10.288,11,2,2,0
7704,4894,0,432,13.0348953,77.5294632,5.0,17.0,12.0,6.0,50,0.9715746691054574,97.16,High,87.444,57,12,15,4
7704,4894,0,269,12.9666771,77.6086475,1.0,22.0,11.0,2.0,47,0.9607073118589173,96.07,High,86.463,56,12,15,4
7704,458,0,4728,12.9384464,77.632661,9.0,7.0,3.0,3.0,10,0.5491959442545445,54.92,Medium,49.428000000000004,34,4,4,1
7704,4894,0,432,12.925105,77.5502927,3.0,18.0,1.0,3.0,3,0.9285617804127503,92.86,High,83.574,55,8,10,2
7704,4894,1,354,12.8729477,77.6511736,4.0,16.0,1.0,1.0,3,0.8987117153932414,89.87,High,90.88300000000001,59,12,15,4
7704,4894,0,432,13.0436334,77.5085101,1.0,5.0,12.0,1.0,49,0.9854200908775922,98.54,High,88.686,58,12,15,4
7704,4894,0,623,12.9940358,77.5848977,20.0,4.0,12.0,0.0,49,0.9789993860898424,97.9,High,88.11000000000001,57,12,15,4
7704,170,0,4728,12.9844178,77.5970285,5.0,8.0,3.0,4.0,10,0.8774710234785917,87.75,High,78.97500000000001,52,8,10,2
7704,4894,0,4728,12.981241,77.5705792,18.0,19.0,3.0,1.0,12,0.005469727054174566,0.55,Low,0.49500000000000005,5,2,2,0
7704,284,0,4728,13.0197506,77.65293,6.0,29.0,3.0,4.0,13,0.7043666019925712,70.44,Medium,63.396,43,4,4,1
7704,4894,0,413,13.0356667,77.58912,4.0,21.0,12.0,3.0,51,0.9861790687590531,98.62,High,88.75800000000001,58,12,15,4
7704,136,1,233,12.9171875,77.5868681,22.0,13.0,11.0,0.0,46,0.014957070767244014,1.5,Low,11.35,11,2,2,0
7704,537,0,4728,12.9482417,77.5735767,22.0,6.0,4.0,5.0,14,0.0078340954053025,0.78,Low,0.7020000000000001,5,2,2,0
7704,4894,0,4728,12.8553985,77.6651426,21.0,13.0,11.0,0.0,46,0.02972162408305493,2.97,Low,2.673,6,2,2,0
7704,4894,0,413,13.0280608,77.5858748,19.0,28.0,11.0,1.0,48,0.981163333632027,98.12,High,88.308,57,12,15,4
7704,638,0,4728,13.0694166,77.4455675,12.0,28.0,2.0,2.0,9,0.0002748920453158261,0.03,Low,0.027,5,2,2,0
7704,4894,0,190,13.0080264,77.6922531,21.0,4.0,1.0,3.0,1,0.01921890206926768,1.92,Low,1.728,6,2,2,0
7704,365,0,4728,13.0227369,77.58459,1.0,17.0,3.0,6.0,11,0.9830524637839149,98.31,High,88.479,58,12,15,4
7704,4894,0,432,13.0423424,77.5147078,2.0,7.0,12.0,3.0,49,0.9876512591175901,98.77,High,88.893,58,12,15,4
7704,284,1,4728,13.0287539,77.5789947,7.0,3.0,4.0,2.0,14,0.010439561941484059,1.04,Low,10.936,11,2,2,0
7704,4894,0,4728,12.9907758,77.6565657,20.0,11.0,3.0,0.0,11,0.974184971017103,97.42,High,87.678,57,12,15,4
7704,365,0,4728,13.1877011,77.7119109,23.0,25.0,12.0,0.0,52,6.902280695568328e-05,0.01,Low,0.009000000000000001,5,2,2,0
7704,4894,0,413,13.0198745,77.584027,5.0,26.0,12.0,1.0,52,0.9923619891429009,99.24,High,89.316,58,12,15,4
7704,136,0,4728,12.9389341,77.7474303,2.0,22.0,1.0,0.0,4,0.0014523385341222736,0.15,Low,0.135,5,2,2,0
7704,4894,0,4728,13.0460337,77.5049771,18.0,18.0,3.0,0.0,12,0.8245878038018772,82.46,High,74.214,49,8,10,2
7704,4894,0,269,12.9623268,77.629384,22.0,18.0,12.0,0.0,51,0.13152923520945622,13.15,Low,11.835,12,2,2,0
7704,4894,1,190,13.009539,77.6970074,4.0,27.0,11.0,0.0,48,0.005621468500142608,0.56,Low,10.504,11,2,2,0
7704,458,0,4728,13.04024,77.5573467,6.0,26.0,3.0,1.0,13,0.5438059663761066,54.38,Medium,48.942,34,4,4,1
7704,4894,0,413,13.0456768,77.5069056,5.0,11.0,1.0,3.0,2,0.9619208661061895,96.19,High,86.571,56,12,15,4
7704,4894,0,4728,12.9155018,77.6245772,9.0,9.0,2.0,4.0,6,0.9432420534475733,94.32,High,84.88799999999999,55,8,10,2
7704,4894,0,354,12.916416,77.61213,6.0,26.0,12.0,1.0,52,0.1737733604671219,17.38,Low,15.642,14,2,2,0
7704,365,0,354,12.9218203,77.6616633,0.0,26.0,11.0,6.0,47,0.9396921758004224,93.97,High,84.57300000000001,55,8,10,2
7704,537,0,4728,12.9313883,77.6869533,8.0,6.0,4.0,5.0,14,0.9816951897517658,98.17,High,88.35300000000001,58,12,15,4
7704,638,0,358,13.0141225,77.5660043,1.0,10.0,11.0,4.0,45,0.9412623639086687,94.13,High,84.717,55,8,10,2
7704,4894,0,4728,12.9369558,77.5797813,5.0,4.0,4.0,3.0,14,0.010406991120007106,1.04,Low,0.936,5,2,2,0
7704,537,0,4728,12.9783139,77.5489833,7.0,11.0,3.0,0.0,11,0.9193905328360386,91.94,High,82.746,54,8,10,2
7704,4894,0,4728,12.9842404,77.5877773,5.0,16.0,3.0,5.0,11,0.8259651942111816,82.6,High,74.34,49,8,10,2
7704,480,0,4728,13.0447135,77.5828156,6.0,27.0,1.0,5.0,4,0.996587165530243,99.66,High,89.694,58,12,15,4
7704,170,0,4728,12.9827544,77.5491868,5.0,15.0,3.0,4.0,11,0.9103806319134813,91.04,High,81.936,54,8,10,2
7704,638,0,4728,13.0098341,77.5837043,20.0,26.0,3.0,1.0,13,0.9695353732403792,96.95,High,87.25500000000001,57,12,15,4
7704,458,0,4728,12.9953409,77.6663603,6.0,6.0,4.0,5.0,14,0.9321410962708528,93.21,High,83.889,55,8,10,2
7704,365,0,432,13.0324907,77.5339285,19.0,13.0,1.0,5.0,2,0.9237380317313992,92.37,High,83.13300000000001,54,8,10,2
7704,4894,0,4728,13.0201251,77.5838337,22.0,21.0,3.0,3.0,12,0.989820487737725,98.98,High,89.08200000000001,58,12,15,4
467,480,1,4728,12.9568175,77.7011908,11.0,17.0,3.0,6.0,11,0.9929042749762863,99.29,High,99.361,64,12,15,4
7704,4894,0,318,13.056078,77.6329093,4.0,25.0,11.0,5.0,47,0.914111719771538,91.41,High,82.269,54,8,10,2
7704,4894,0,354,12.912072,77.6260093,8.0,29.0,12.0,4.0,52,0.9743923590671225,97.44,High,87.696,57,12,15,4
7704,4894,0,358,13.018281,77.5556398,2.0,23.0,11.0,3.0,47,0.8849113870948405,88.49,High,79.64099999999999,52,8,10,2
7704,4894,1,354,12.9246233,77.6495417,19.0,22.0,11.0,2.0,47,0.9453193372790426,94.53,High,95.077,62,12,15,4
7704,4894,0,269,12.9706503,77.6040613,3.0,31.0,12.0,6.0,52,0.9883928377201305,98.84,High,88.956,58,12,15,4
7704,4894,0,4728,12.9225338,77.6456041,23.0,16.0,2.0,4.0,7,0.9799992300267337,98.0,High,88.2,57,12,15,4
7704,4894,0,4728,12.9341239,77.6299902,5.0,3.0,4.0,2.0,14,0.7010920757066543,70.11,Medium,63.099000000000004,42,4,4,1
7704,4894,0,4728,13.060012,77.4632605,21.0,6.0,12.0,2.0,49,0.00033458355708593864,0.03,Low,0.027,5,2,2,0
7704,4894,0,4728,12.9630288,77.5956645,8.0,13.0,2.0,1.0,7,0.8364346160987746,83.64,High,75.276,50,8,10,2
7704,136,0,4728,13.014384,77.5837351,8.0,11.0,3.0,0.0,11,0.9772285445245923,97.72,High,87.94800000000001,57,12,15,4
7704,4894,0,354,12.9164149,77.6095046,8.0,13.0,12.0,2.0,50,0.1256724184803829,12.57,Low,11.313,11,2,2,0
467,480,0,4728,12.9695613,77.700601,21.0,19.0,2.0,0.0,8,0.9929837258213018,99.3,High,89.37,58,12,15,4
7704,537,0,233,12.8733164,77.6249039,1.0,16.0,12.0,5.0,50,0.024849237431350993,2.48,Low,2.232,6,2,2,0
7704,458,0,4728,12.936533,77.7038371,20.0,22.0,1.0,0.0,4,0.06419183437421903,6.42,Low,5.7780000000000005,8,2,2,0
7704,4894,0,253,12.9420143,77.6971725,21.0,1.0,12.0,4.0,48,0.9680348282263607,96.8,High,87.12,57,12,15,4
7704,136,0,4728,13.0408793,77.6173343,1.0,6.0,3.0,2.0,10,0.9784281313062342,97.84,High,88.05600000000001,57,12,15,4
7704,4894,0,358,12.9555144,77.54578,23.0,2.0,12.0,5.0,48,0.9488016358186517,94.88,High,85.392,56,12,15,4
7704,4894,0,358,13.0131711,77.5837285,9.0,16.0,12.0,5.0,50,0.9888209379603043,98.88,High,88.992,58,12,15,4
7704,4894,0,190,13.02598,77.7200833,21.0,5.0,12.0,1.0,49,0.0003692714255960307,0.04,Low,0.036000000000000004,5,2,2,0
7704,4894,0,4728,12.9454287,77.5282021,22.0,4.0,2.0,6.0,5,0.9697780062133399,96.98,High,87.28200000000001,57,12,15,4
7704,537,0,233,12.9051034,77.5431834,22.0,15.0,12.0,4.0,50,0.03133347448195787,3.13,Low,2.817,6,2,2,0
7704,365,0,4728,12.9625796,77.5124517,20.0,22.0,1.0,0.0,4,0.040537438228988795,4.05,Low,3.645,7,2,2,0
7704,4894,1,4728,12.9801083,77.5708729,4.0,12.0,2.0,0.0,7,0.00528791371302954,0.53,Low,10.477,11,2,2,0
7704,4894,1,4728,12.9284355,77.6811918,23.0,30.0,1.0,1.0,5,0.9519261613146788,95.19,High,95.671,62,12,15,4
7704,72,0,4728,12.9896925,77.5019422,6.0,1.0,3.0,4.0,9,0.9621218945452428,96.21,High,86.589,56,12,15,4
467,480,0,253,12.9693719,77.7009665,20.0,13.0,11.0,0.0,46,0.9926663672529885,99.27,High,89.343,58,12,15,4
7704,638,0,4728,12.9580761,77.5189491,5.0,6.0,4.0,5.0,14,0.14164846616086324,14.16,Low,12.744,12,2,2,0
7704,4894,0,4728,13.0423317,77.5489533,1.0,11.0,3.0,0.0,11,0.9937785822749771,99.38,High,89.442,58,12,15,4
7704,537,1,623,12.9799069,77.5726695,6.0,20.0,12.0,2.0,51,0.004365619076577854,0.44,Low,10.396,11,2,2,0
7704,4894,1,4728,13.037069,77.541653,18.0,8.0,2.0,3.0,6,0.9844460550416694,98.44,High,98.596,64,12,15,4
7704,365,0,233,12.91861725,77.58946,23.0,16.0,1.0,1.0,3,0.003898396301492235,0.39,Low,0.35100000000000003,5,2,2,0
7704,4894,0,4728,13.0650735,77.4542573,7.0,2.0,12.0,5.0,48,0.0002705713396234032,0.03,Low,0.027,5,2,2,0
7704,4894,0,413,13.1220896,77.6104067,3.0,17.0,12.0,6.0,50,0.9895744594758378,98.96,High,89.064,58,12,15,4
7704,4894,0,623,12.9632575,77.5847532,7.0,19.0,12.0,1.0,51,0.9719482002643245,97.19,High,87.471,57,12,15,4
7704,284,1,4728,12.940721,77.5737328,21.0,26.0,3.0,1.0,13,0.002882486109360563,0.29,Low,10.261,11,2,2,0
7704,4894,0,623,12.9841642,77.59721,20.0,28.0,12.0,3.0,52,0.9052375558258638,90.52,High,81.468,53,8,10,2
7704,4894,1,4728,12.9804886,77.5708977,19.0,12.0,2.0,0.0,7,0.004523203868335361,0.45,Low,10.405,11,2,2,0
7704,480,0,4728,12.983856,77.577635,1.0,3.0,3.0,6.0,9,0.009607954287241944,0.96,Low,0.864,5,2,2,0
467,480,1,318,13.00271757,77.62213905,3.0,16.0,12.0,5.0,50,0.5582277142531601,55.82,Medium,60.238,41,4,4,1
7704,4894,0,4728,12.9342667,77.6897417,18.0,13.0,2.0,1.0,7,0.977518850884763,97.75,High,87.97500000000001,57,12,15,4
7704,4894,0,4728,13.0420868,77.5150301,23.0,13.0,2.0,1.0,7,0.9821220256575824,98.21,High,88.389,58,12,15,4
7704,4894,1,4728,12.96044159,77.64359885,12.0,1.0,3.0,4.0,9,0.9748236186105048,97.48,High,97.732,63,12,15,4
7704,4894,0,4728,13.0945429,77.6006646,4.0,25.0,1.0,3.0,4,0.9533059775441992,95.33,High,85.797,56,12,15,4
7704,638,0,4728,13.0209014,77.5287807,2.0,29.0,2.0,3.0,9,0.05051348941975687,5.05,Low,4.545,7,2,2,0
7704,284,0,4728,12.9070673,77.5919415,19.0,5.0,4.0,4.0,14,0.8754685244997441,87.55,High,78.795,52,8,10,2
7704,458,0,4728,12.9881078,77.5775497,5.0,26.0,3.0,1.0,13,0.024390009299909903,2.44,Low,2.196,6,2,2,0
7704,4894,0,358,12.9983001,77.5844179,4.0,14.0,1.0,6.0,2,0.992082179095307,99.21,High,89.289,58,12,15,4
7704,4894,0,269,13.0042703,77.6629128,2.0,21.0,12.0,3.0,51,0.7448322768501436,74.48,Medium,67.03200000000001,45,8,10,2
7704,4894,0,4728,13.0192071,77.531676,19.0,20.0,2.0,1.0,8,0.0895784985556089,8.96,Low,8.064000000000002,9,2,2,0
7704,638,1,4728,12.9118524,77.4858155,0.0,7.0,4.0,6.0,14,0.9169800426638792,91.7,High,92.53,60,12,15,4
7704,4894,0,4728,13.0097629,77.6969622,2.0,26.0,3.0,1.0,13,0.020410963380320883,2.04,Low,1.836,6,2,2,0
7704,4894,0,4728,13.0299924,77.5369243,2.0,6.0,4.0,5.0,14,0.9788373376436785,97.88,High,88.092,57,12,15,4
7704,537,0,4728,12.9167203,77.5950157,4.0,5.0,3.0,1.0,10,0.16649635356526332,16.65,Low,14.985,13,2,2,0
7704,4894,0,4728,12.9227833,77.6003476,1.0,1.0,3.0,4.0,9,0.9216822503951201,92.17,High,82.953,54,8,10,2
7704,284,0,4728,13.0092616,77.5486747,4.0,26.0,3.0,1.0,13,0.9211034368270067,92.11,High,82.899,54,8,10,2
7704,458,0,4728,12.9077002,77.628584,6.0,6.0,4.0,5.0,14,0.9754475160503312,97.54,High,87.786,57,12,15,4
7704,537,0,269,12.9843406,77.6409143,20.0,8.0,1.0,0.0,2,0.9838481652871591,98.38,High,88.542,58,12,15,4
7704,136,0,4728,13.04144,77.6222532,4.0,29.0,2.0,3.0,9,0.9872551312152436,98.73,High,88.857,58,12,15,4
467,84,1,354,12.8983117,77.6055099,7.0,9.0,1.0,1.0,2,0.04073337766499013,4.07,Low,13.663,13,2,2,0
7704,365,0,354,12.8804543,77.6452946,20.0,16.0,12.0,5.0,50,0.9586910358603022,95.87,High,86.283,56,12,15,4
7704,4894,0,623,12.9644682,77.586015,3.0,11.0,11.0,5.0,45,0.9586026706547452,95.86,High,86.274,56,12,15,4
7704,170,0,318,13.0416559,77.613576,2.0,8.0,12.0,4.0,49,0.976237170058653,97.62,High,87.858,57,12,15,4
7704,638,0,413,13.041804,77.5477005,5.0,20.0,12.0,2.0,51,0.9898113401801698,98.98,High,89.08200000000001,58,12,15,4
7704,4894,0,413,13.1020833,77.5996333,20.0,15.0,11.0,2.0,46,0.9890411091566587,98.9,High,89.01,58,12,15,4
7704,284,1,4728,13.0061469,77.5794348,17.0,7.0,3.0,3.0,10,0.006897655967302363,0.69,Low,10.621,11,2,2,0
7704,458,0,4728,12.9524702,77.5414034,7.0,6.0,4.0,5.0,14,0.9222406974705227,92.22,High,82.998,54,8,10,2
7704,365,0,4728,13.0598917,77.4632075,12.0,28.0,3.0,3.0,13,0.0003127574098203408,0.03,Low,0.027,5,2,2,0
7704,4894,0,253,12.97726717,77.75125437,20.0,17.0,12.0,6.0,50,0.01011810590430837,1.01,Low,0.909,5,2,2,0
467,20,1,4728,12.95876021,77.66366888,8.0,15.0,3.0,3.0,12,0.6614077132863317,66.14,Medium,69.52600000000001,46,8,10,2
7704,4894,0,413,13.0948709,77.5970935,8.0,1.0,12.0,4.0,48,0.9808598733464051,98.09,High,88.281,57,12,15,4
7704,4894,0,318,13.0546133,77.59366,4.0,29.0,12.0,4.0,52,0.9894761220650452,98.95,High,89.055,58,12,15,4
7704,4894,0,4728,13.0639486,77.5049766,20.0,11.0,3.0,0.0,11,0.0183482971366076,1.83,Low,1.647,5,2,2,0
7704,4894,0,4728,13.0555567,77.5933147,6.0,21.0,3.0,3.0,12,0.980921589327393,98.09,High,88.281,57,12,15,4
7704,638,1,4728,12.9904322,77.5884622,7.0,7.0,3.0,3.0,10,0.8591514939817539,85.92,High,87.328,57,12,15,4
7704,4894,0,623,12.9803266,77.5708272,2.0,21.0,11.0,1.0,47,0.005676626991441781,0.57,Low,0.513,5,2,2,0
7704,4894,0,623,12.983283,77.6033745,7.0,18.0,12.0,0.0,51,0.8080485875249056,80.8,High,72.72,48,8,10,2
7704,4894,0,4728,13.0546106,77.473149,23.0,23.0,3.0,5.0,12,0.0004063420080061977,0.04,Low,0.036000000000000004,5,2,2,0
467,84,0,4728,13.1909815,77.6460922,23.0,8.0,12.0,4.0,49,0.8261816390482366,82.62,High,74.358,49,8,10,2
7704,4894,0,413,13.0170676,77.5844418,20.0,18.0,11.0,5.0,46,0.9947530813911061,99.48,High,89.53200000000001,58,12,15,4
7704,4894,0,432,12.9630559,77.5124532,21.0,13.0,1.0,5.0,2,0.0442345746402926,4.42,Low,3.978,7,2,2,0
7704,4894,0,623,12.9817447,77.5949875,0.0,24.0,11.0,4.0,47,0.8991192824702197,89.91,High,80.919,53,8,10,2
7704,4894,0,623,12.9681581,77.5869647,3.0,14.0,11.0,1.0,46,0.9401262889606823,94.01,High,84.60900000000001,55,8,10,2
7704,4894,1,253,12.9213061,77.7361817,21.0,18.0,1.0,3.0,3,0.022359053610035262,2.24,Low,12.016,12,2,2,0
7704,4894,0,4728,13.0347674,77.5291978,20.0,6.0,2.0,1.0,6,0.9672400758414763,96.72,High,87.048,57,12,15,4
7704,4894,0,358,12.988367,77.5502535,23.0,29.0,12.0,4.0,52,0.9847741792116965,98.48,High,88.632,58,12,15,4
7704,4894,0,269,12.9717317,77.5953942,23.0,17.0,1.0,2.0,3,0.907635493000263,90.76,High,81.68400000000001,54,8,10,2
467,480,0,253,12.9507916,77.6999174,21.0,22.0,11.0,2.0,47,0.9810816542181678,98.11,High,88.299,57,12,15,4
7704,170,0,432,12.9642324,77.5124845,21.0,7.0,1.0,6.0,1,0.052822434717993604,5.28,Low,4.752000000000001,7,2,2,0
7704,4894,0,4728,13.0571133,77.4734183,21.0,26.0,3.0,1.0,13,0.00040799693821849957,0.04,Low,0.036000000000000004,5,2,2,0
7704,365,0,354,12.894895,77.6361366,9.0,22.0,11.0,2.0,47,0.7396679550723999,73.97,Medium,66.57300000000001,44,8,10,2
7704,480,0,190,13.0662238,77.6406617,19.0,1.0,12.0,4.0,48,0.045271445274037515,4.53,Low,4.077,7,2,2,0
7704,4894,0,623,12.9651426,77.5861138,23.0,3.0,12.0,6.0,48,0.9519297686497032,95.19,High,85.671,56,12,15,4
7704,4894,0,358,13.018293,77.5836603,23.0,11.0,1.0,3.0,2,0.9913270196257421,99.13,High,89.217,58,12,15,4
7704,4894,0,4728,12.9622772,77.5946798,2.0,21.0,2.0,2.0,8,0.7385273642277974,73.85,Medium,66.465,44,8,10,2
7704,4894,0,269,12.9918713,77.6584789,4.0,14.0,12.0,3.0,50,0.9317361403951931,93.17,High,83.85300000000001,55,8,10,2
7704,537,0,4728,12.9698642,77.7500164,22.0,15.0,2.0,3.0,7,0.011216240235312756,1.12,Low,1.0080000000000002,5,2,2,0
467,84,0,358,12.9837267,77.5293267,5.0,3.0,12.0,6.0,48,0.9301541170226191,93.02,High,83.718,55,8,10,2
7704,284,0,623,12.9775469,77.6191254,22.0,17.0,1.0,2.0,3,0.8047212169163519,80.47,High,72.423,48,8,10,2
7704,284,1,4728,12.9454435,77.5678099,7.0,7.0,3.0,3.0,10,0.00623839901032083,0.62,Low,10.558,11,2,2,0
7704,4894,0,358,13.0040166,77.5838851,7.0,29.0,12.0,4.0,52,0.9881723900860253,98.82,High,88.938,58,12,15,4
7704,458,0,4728,12.9825466,77.5692596,4.0,26.0,3.0,1.0,13,0.008046941673266918,0.8,Low,0.7200000000000001,5,2,2,0
7704,4894,0,4728,12.9655901,77.6195322,21.0,1.0,3.0,4.0,9,0.2473080944446595,24.73,Low,22.257,18,2,2,0
7704,4894,0,623,12.9882218,77.5875527,5.0,2.0,1.0,1.0,1,0.9132152152375482,91.32,High,82.188,54,8,10,2
7704,4894,0,318,13.0407918,77.6217432,6.0,22.0,12.0,4.0,51,0.9839284860311939,98.39,High,88.551,58,12,15,4
7704,3,0,623,12.9832135,77.597015,1.0,13.0,1.0,5.0,2,0.9149669764908628,91.5,High,82.35000000000001,54,8,10,2
7704,136,0,4728,12.938533,77.7469192,22.0,11.0,2.0,6.0,6,0.0030069609024206455,0.3,Low,0.27,5,2,2,0
7704,4894,0,4728,13.2037217,77.66538,22.0,27.0,1.0,5.0,4,0.2812159819255736,28.12,Low,25.308,20,2,2,0
7704,4894,0,4728,12.9789228,77.5644032,20.0,7.0,3.0,3.0,10,0.383126388103207,38.31,Low,34.479000000000006,25,2,2,0
7704,170,0,4728,12.8902017,77.6427567,7.0,14.0,2.0,2.0,7,0.8949880106554408,89.5,High,80.55,53,8,10,2
7704,458,0,4728,13.0102509,77.697725,7.0,25.0,1.0,3.0,4,0.02327465387000651,2.33,Low,2.097,6,2,2,0
7704,4894,0,4728,12.9459064,77.5955084,22.0,30.0,3.0,5.0,13,0.05662024111862582,5.66,Low,5.094,8,2,2,0
7704,4894,0,190,13.0266391,77.7214589,18.0,4.0,1.0,3.0,1,0.0006495922400723293,0.06,Low,0.054,5,2,2,0
7704,4894,0,432,13.0075342,77.5485942,22.0,6.0,12.0,2.0,49,0.8622608544132915,86.23,High,77.607,51,8,10,2
7704,170,0,623,12.9618712,77.5943371,7.0,16.0,11.0,3.0,46,0.25462851326400426,25.46,Low,22.914,18,2,2,0
7704,638,0,432,12.9749432,77.5123408,6.0,1.0,12.0,4.0,48,0.03689800312773698,3.69,Low,3.321,6,2,2,0
7704,4894,0,4728,13.0431583,77.551585,20.0,15.0,3.0,4.0,11,0.993951918654972,99.4,High,89.46000000000001,58,12,15,4
7704,4894,1,623,12.9845467,77.5747717,18.0,17.0,1.0,2.0,3,0.0093914663269557,0.94,Low,10.846,11,2,2,0
7704,4894,0,432,13.0264842,77.5448307,20.0,8.0,1.0,0.0,2,0.9694933598448294,96.95,High,87.25500000000001,57,12,15,4
7704,638,1,4728,12.9770639,77.5840232,23.0,26.0,2.0,0.0,9,0.03400557149162222,3.4,Low,13.06,12,2,2,0
7704,4894,0,432,12.9799067,77.5106977,21.0,25.0,12.0,0.0,52,0.09370748711365684,9.37,Low,8.433,10,2,2,0
7704,4894,0,4728,12.9667558,77.5875476,0.0,29.0,2.0,3.0,9,0.9510878378017493,95.11,High,85.599,56,12,15,4
7704,365,0,4728,12.9491715,77.5738514,21.0,5.0,4.0,4.0,14,0.005174835152558849,0.52,Low,0.468,5,2,2,0
7704,458,1,4728,12.9639847,77.581597,4.0,26.0,3.0,1.0,13,0.9901257473788013,99.01,High,99.10900000000001,64,12,15,4
7704,365,0,4728,13.06494,77.6466017,6.0,23.0,1.0,1.0,4,0.11403325763587101,11.4,Low,10.26,11,2,2,0
7704,284,1,4728,13.0188765,77.584007,0.0,13.0,3.0,2.0,11,0.9735652637537024,97.36,High,97.624,63,12,15,4
7704,4894,0,4728,12.9904041,77.5993848,3.0,8.0,3.0,4.0,10,0.1754954235040509,17.55,Low,15.795000000000002,14,2,2,0
7704,4894,0,4728,12.9075587,77.6286337,2.0,5.0,3.0,1.0,10,0.9760534535682819,97.61,High,87.849,57,12,15,4
7704,4894,0,4728,12.9595869,77.5559132,8.0,21.0,1.0,6.0,3,0.938500232697554,93.85,High,84.465,55,8,10,2
7704,4894,0,4728,13.0406715,77.6219368,4.0,7.0,2.0,2.0,6,0.9849806805154206,98.5,High,88.65,58,12,15,4
7704,4894,0,269,12.9911083,77.6568817,19.0,6.0,12.0,2.0,49,0.9725550934017089,97.26,High,87.534,57,12,15,4
7704,638,0,269,12.9602459,77.6415354,21.0,21.0,11.0,1.0,47,0.9688692941520536,96.89,High,87.20100000000001,57,12,15,4
7704,4894,0,4728,13.0259938,77.544893,2.0,29.0,3.0,4.0,13,0.9362237084986396,93.62,High,84.25800000000001,55,8,10,2
7704,4894,0,623,12.9821704,77.5951415,22.0,7.0,12.0,3.0,49,0.8664741899809836,86.65,High,77.98500000000001,51,8,10,2
7704,4894,0,318,13.0413279,77.6153603,4.0,12.0,12.0,1.0,50,0.9852843842031977,98.53,High,88.677,58,12,15,4
7704,4894,0,4728,12.9571937,77.573942,4.0,6.0,4.0,5.0,14,0.026595225205260465,2.66,Low,2.394,6,2,2,0
7704,4894,0,4728,13.0456229,77.5063447,0.0,5.0,2.0,0.0,6,0.9418948063802344,94.19,High,84.771,55,8,10,2
7704,4894,0,354,12.925018,77.6177729,8.0,10.0,1.0,2.0,2,0.9543561031465171,95.44,High,85.896,56,12,15,4
7704,4894,0,354,12.9145333,77.6244151,19.0,14.0,12.0,3.0,50,0.9610288919038013,96.1,High,86.49,56,12,15,4
7704,4894,0,4728,13.0308779,77.630715,22.0,28.0,1.0,6.0,4,0.9769042156412966,97.69,High,87.921,57,12,15,4
7704,638,0,413,13.117965,77.6090233,23.0,16.0,12.0,5.0,50,0.9756748498214219,97.57,High,87.813,57,12,15,4
7704,537,0,4728,12.9677312,77.5025139,6.0,10.0,2.0,5.0,6,0.0050830483422401995,0.51,Low,0.459,5,2,2,0
7704,4894,0,354,12.9031222,77.5733822,6.0,22.0,12.0,4.0,51,0.1214376210975158,12.14,Low,10.926,11,2,2,0
7704,4894,0,4728,12.9876499,77.5134587,4.0,7.0,4.0,6.0,14,0.978607573621787,97.86,High,88.074,57,12,15,4
7704,4894,0,4728,12.8404633,77.6521017,23.0,3.0,2.0,5.0,5,0.08354291681901081,8.35,Low,7.515,9,2,2,0
